Num Epoch;Time;Training error;Training accuracy;Validation error;Validation accuracy
1;97.50858902931213;0.900493421053;0.0995065789474;0.8874;0.1126
2;88.25832009315491;0.887541118421;0.112458881579;0.8874;0.1126
