Num Epoch;Time;Training loss;Validation loss
1;47.55652952194214;0.410536192082;0.346220652262
2;36.92279553413391;0.296658811746;0.346220652262
3;38.37911415100098;0.226215784748;0.208468452096
4;36.824039936065674;0.208520023359;0.208468452096
5;38.464786767959595;0.204613539908;0.194801598787
6;36.88207411766052;0.1802121594;0.194801598787
7;38.38214445114136;0.16416580368;0.152059574922
8;36.82556915283203;0.155045424347;0.152059574922
9;38.44977307319641;0.152879280073;0.143578877052
10;36.90689706802368;0.145923148151;0.143578877052
11;37.96948218345642;0.142364016838;0.147242198388
12;36.89421057701111;0.139400800621;0.147242198388
13;38.42834496498108;0.151355546934;0.138015518586
14;36.867711305618286;0.135349414415;0.138015518586
15;38.44444966316223;0.129306476977;0.1226636072
16;36.89213228225708;0.125894778305;0.1226636072
17;38.473926067352295;0.123657365916;0.119517939786
18;36.8787305355072;0.121636583297;0.119517939786
19;38.41756510734558;0.1199132698;0.114406146109
20;36.89499354362488;0.118458760281;0.114406146109
21;38.4432909488678;0.11624378573;0.111594796181
22;36.95456337928772;0.11555341438;0.111594796181
23;38.604637145996094;0.114561727477;0.109541642169
24;37.08344793319702;0.113413792517;0.109541642169
25;38.13004159927368;0.113742134913;0.109309668342
26;37.067461252212524;0.112231332671;0.109309668342
27;38.590760469436646;0.110828060519;0.106898158789
28;36.97739911079407;0.110525850345;0.106898158789
29;38.47747874259949;0.110406621739;0.106446718176
30;36.877102851867676;0.109503113561;0.106446718176
31;38.428771018981934;0.10853695152;0.105001201232
32;36.88888192176819;0.10822883138;0.105001201232
33;37.942917585372925;0.107870010314;0.105448124309
34;36.891974210739136;0.10736846841;0.105448124309
35;38.4018919467926;0.106968640729;0.103936227659
36;36.88121843338013;0.10656748243;0.103936227659
37;38.41960024833679;0.106409788132;0.102663742999
38;36.860445499420166;0.105875506169;0.102663742999
39;37.94683861732483;0.105333277473;0.103411152959
40;36.88123631477356;0.105202803181;0.103411152959
41;38.42609620094299;0.104661245865;0.101998825868
42;36.876598834991455;0.104446520684;0.101998825868
43;38.4710636138916;0.104182193125;0.100885982315
44;36.87455987930298;0.104136808603;0.100885982315
45;38.41484522819519;0.103658223318;0.100339194139
46;36.88270807266235;0.103529037149;0.100339194139
47;37.94780111312866;0.103401808827;0.100414663553
48;36.870248317718506;0.103515744209;0.100414663553
49;37.949965715408325;0.103113101312;0.100844244162
50;36.8687698841095;0.102764229808;0.100844244162
51;38.41167140007019;0.102578881714;0.100045872231
52;36.8672513961792;0.102490524451;0.100045872231
53;37.948208808898926;0.103075081;0.100093734761
54;36.874600887298584;0.102401553481;0.100093734761
55;38.43250608444214;0.102044409348;0.0992153311769
56;36.879194259643555;0.101872557843;0.0992153311769
57;37.95765137672424;0.101849349561;0.0993088756998
58;36.86755609512329;0.101740570532;0.0993088756998
59;38.41501760482788;0.101513459451;0.0988949015737
60;36.894214153289795;0.101763019131;0.0988949015737
61;38.44499397277832;0.101254040444;0.0983423441648
62;36.87426948547363;0.101135050257;0.0983423441648
63;37.929492235183716;0.101155629037;0.0986152539651
64;36.88569951057434;0.101090088211;0.0986152539651
65;38.41777062416077;0.100995297233;0.0982037509481
66;36.8700532913208;0.100719293786;0.0982037509481
67;38.40640878677368;0.100720191443;0.0980012913545
68;36.86987590789795;0.100624261907;0.0980012913545
69;38.41945838928223;0.100501483513;0.0981031929453
70;36.8779296875;0.10040171748;0.0981031929453
71;38.418283224105835;0.100255495972;0.0978263641397
72;36.868483781814575;0.100468825963;0.0978263641397
73;38.47652339935303;0.100203083621;0.0975101143122
74;36.87032675743103;0.100063385235;0.0975101143122
75;38.42378044128418;0.0999928232696;0.0972695052624
76;36.867873430252075;0.0999254576034;0.0972695052624
77;37.933961153030396;0.0998495781311;0.0973413636287
78;36.87560558319092;0.0998050758132;0.0973413636287
79;38.44615197181702;0.0996751280295;0.096985116601
80;36.862719774246216;0.0996342643544;0.096985116601
81;37.9491548538208;0.0995216380667;0.0969478612145
82;36.881208181381226;0.0995521727535;0.0969478612145
83;38.42810273170471;0.0994548654115;0.096870539089
84;36.87384366989136;0.099506902198;0.096870539089
85;38.404903411865234;0.0993139064974;0.0969643965364
86;36.88227558135986;0.0992127576912;0.0969643965364
87;37.95703744888306;0.0992332087071;0.0967797165116
88;36.8756844997406;0.0991091868944;0.0967797165116
89;38.469096422195435;0.0990418275749;0.0965199520191
90;36.88013195991516;0.0991239655349;0.0965199520191
91;38.40422987937927;0.0989758659292;0.0965055003762
92;36.87741684913635;0.0989106658984;0.0965055003762
93;37.95884037017822;0.0988753167567;0.0963300938408
94;36.9336051940918;0.0988560661122;0.0963300938408
95;38.641379594802856;0.098775530303;0.0961088910699
96;37.081634759902954;0.0986939287848;0.0961088910699
97;38.16532015800476;0.0986542533393;0.0962272038062
98;37.0725839138031;0.0986087291881;0.0962272038062
99;38.16820287704468;0.0985661745071;0.0961096311609
100;37.08650612831116;0.0985477751604;0.0961096311609
