Num Epoch;Time;Training loss;Training accuracy;Validation loss;Validation accuracy
30;247.6249120235443;0.0625026305206;0.98265697338;0.0806906949729;0.9810546875
31;255.06416082382202;0.0594687929584;0.983271846065;0.0632895369083;0.98515625
32;246.53911304473877;0.0565499681979;0.984935619213;0.0632895369083;0.98515625
33;251.71936750411987;0.0569538986828;0.984031394676;0.0782473200932;0.9841796875
34;246.1912910938263;0.0564780575223;0.984519675926;0.0782473200932;0.9841796875
35;251.7326967716217;0.054869357255;0.984772858796;0.0658641524613;0.98515625
36;247.03667497634888;0.0504180559268;0.985568576389;0.0658641524613;0.98515625
37;252.26752471923828;0.0499766024813;0.986346209491;0.079206180945;0.9828125
38;247.4330289363861;0.0498563751613;0.986219618056;0.079206180945;0.9828125
39;253.44297170639038;0.0498133588203;0.986635561343;0.066700682044;0.986328125
40;247.0176453590393;0.0478574537534;0.986545138889;0.066700682044;0.986328125
41;252.18706130981445;0.0455467141992;0.987431278935;0.0712454140186;0.9859375
42;246.97889685630798;0.0447253874434;0.987702546296;0.0712454140186;0.9859375
43;251.96655011177063;0.0468921424666;0.987377025463;0.0754823066294;0.984375
44;247.18620610237122;0.045089687376;0.9873046875;0.0754823066294;0.984375
45;253.05857682228088;0.0432010197029;0.988082320602;0.0762251906097;0.9822265625
46;247.60620713233948;0.0420542183263;0.988172743056;0.0762251906097;0.9822265625
47;254.16805410385132;0.0420765747161;0.988263165509;0.0696133986115;0.9841796875
48;248.44913625717163;0.0398252997979;0.988932291667;0.0696133986115;0.9841796875
49;254.124938249588;0.0414920226688;0.988317418981;0.0717043995857;0.9849609375
50;247.71979236602783;0.0404327134516;0.988679108796;0.0717043995857;0.9849609375
51;253.88426756858826;0.0371844905636;0.989782262731;0.0713893048465;0.984375
52;247.4880449771881;0.0376686322658;0.988896122685;0.0713893048465;0.984375
53;254.38874745368958;0.0367761694231;0.989800347222;0.069632120803;0.9869140625
54;248.19968032836914;0.0354512657591;0.990252459491;0.069632120803;0.9869140625
55;254.96311616897583;0.034777234662;0.990813078704;0.0667704239488;0.9875
56;248.16504740715027;0.0340934590333;0.990632233796;0.0667704239488;0.9875
57;252.7390456199646;0.0348580619148;0.990433304398;0.0648225031793;0.9865234375
58;247.84388542175293;0.0319708682235;0.991301359954;0.0648225031793;0.9865234375
59;255.54803919792175;0.0344258398335;0.990379050926;0.0888248629868;0.982421875
60;246.95191287994385;0.0366210848076;0.990306712963;0.0888248629868;0.982421875
61;251.4104025363922;0.0305588359306;0.991409866898;0.0642733379267;0.985546875
62;246.69745993614197;0.0310500093856;0.991500289352;0.0642733379267;0.985546875
63;251.99305033683777;0.0298995314752;0.991735387731;0.0697892019525;0.9873046875
64;246.86220836639404;0.0298410814721;0.991663049769;0.0697892019525;0.9873046875
65;252.0914192199707;0.0292363301894;0.991988570602;0.068770137988;0.98671875
66;246.02516531944275;0.0277887151654;0.992151331019;0.068770137988;0.98671875
67;251.02293920516968;0.0281154232238;0.992567274306;0.0760306466371;0.9869140625
68;245.48965525627136;0.0273168763163;0.992838541667;0.0760306466371;0.9869140625
69;252.02080631256104;0.0283432545968;0.992476851852;0.0666574083269;0.9861328125
70;246.30283999443054;0.0271636583213;0.992513020833;0.0666574083269;0.9861328125
71;251.4965808391571;0.0252899351461;0.992892795139;0.0795106414706;0.984765625
72;246.47120785713196;0.0273420091662;0.99292896412;0.0795106414706;0.984765625
73;252.0830442905426;0.0264084413389;0.992513020833;0.0684019945562;0.9875
74;247.0285084247589;0.0253355865393;0.99267578125;0.0684019945562;0.9875
75;254.4259066581726;0.0246598283648;0.993073640046;0.0673357766122;0.987890625
76;247.58661341667175;0.023771094389;0.993344907407;0.0673357766122;0.987890625
77;252.87574434280396;0.0249682619555;0.993236400463;0.0745451375842;0.985546875
78;248.12270069122314;0.0229220875556;0.99339916088;0.0745451375842;0.985546875
79;253.53791499137878;0.0242349832896;0.9931640625;0.0701231220737;0.9865234375
80;248.17960715293884;0.023092582783;0.993851273148;0.0701231220737;0.9865234375
