Num Epoch;Time;Training loss;Training accuracy;Validation loss;Validation accuracy
1;109.57482838630676;1.8851150484;0.28857421875;1.44684317112;0.441796875
2;106.11539793014526;1.43377399334;0.43359375;1.44684317112;0.441796875
3;109.39433312416077;1.37975448591;0.462131076389;1.32459373474;0.4869140625
4;106.13672041893005;1.33089372074;0.49584056713;1.32459373474;0.4869140625
5;109.34032821655273;1.28012393249;0.524359809028;1.27172461748;0.521875
6;106.05949234962463;1.17558361866;0.560076678241;1.27172461748;0.521875
7;109.77922010421753;1.06274922192;0.609772858796;1.03898928165;0.6248046875
8;106.19303274154663;0.849090966362;0.695294415509;1.03898928165;0.6248046875
9;109.55622029304504;0.697524013343;0.757595486111;0.612416368723;0.7880859375
10;106.23971724510193;0.556985746655;0.806333188657;0.612416368723;0.7880859375
11;109.57757115364075;0.454334871361;0.842267071759;0.393626537919;0.869921875
12;106.2854232788086;0.392007448055;0.870587384259;0.393626537919;0.869921875
13;109.58430433273315;0.349583541216;0.886736834491;0.288590110838;0.9142578125
14;106.22328233718872;0.29979327528;0.907678674769;0.288590110838;0.9142578125
15;109.35520434379578;0.271157038019;0.916793258102;0.228266489506;0.9318359375
16;106.19460678100586;0.246810841064;0.925763165509;0.228266489506;0.9318359375
17;109.47807312011719;0.227250877492;0.931061921296;0.193539817631;0.9435546875
18;106.13828682899475;0.215351872422;0.936053240741;0.193539817631;0.9435546875
19;108.57329630851746;0.201918625583;0.939055266204;0.195076458156;0.93671875
20;106.04104280471802;0.196390656685;0.941026475694;0.195076458156;0.93671875
21;109.41389584541321;0.177041101925;0.947735821759;0.154174546897;0.953125
22;106.25703930854797;0.162748753542;0.951822916667;0.154174546897;0.953125
23;109.44664573669434;0.15454409713;0.954445167824;0.139603473991;0.9578125
24;106.30016899108887;0.154479547783;0.95435474537;0.139603473991;0.9578125
25;109.55419445037842;0.145739107151;0.957157841435;0.126599496603;0.959765625
26;106.19451117515564;0.13801750996;0.959454571759;0.126599496603;0.959765625
27;109.76736831665039;0.130782193539;0.96166087963;0.12421265915;0.9611328125
